timestamp,exchange,symbol,open,high,low,close,volume,trades,bid,ask,bid_size,ask_size,funding_rate
2024-01-01 00:00:00,backpack,ETHUSDT,3008.272106401081,3030.3458028657196,2986.1984099364427,3008.272106401081,1467533.233956441,14675,3007.168421577849,3009.375791224313,146753.3233956441,146753.3233956441,2.3376661697822052e-05
2024-01-01 01:00:00,backpack,ETHUSDT,3008.272106401081,3062.7332446503497,2949.687885614736,3006.210565132543,3760393.9107515374,37603,3003.3844311566527,3009.036699108433,376039.3910751538,376039.3910751538,-0.00013801969553757688
2024-01-01 02:00:00,backpack,ETHUSDT,3006.210565132543,3070.4062967024997,2928.4115717684035,2999.408934235452,4734090.2173544625,47340,2995.8590661120993,3002.9588023588044,473409.0217354463,473409.0217354463,-0.00018670451086772315
2024-01-01 03:00:00,backpack,ETHUSDT,2999.408934235452,3043.509478987004,2986.212379583673,3014.8609292853384,1900488.9693838449,19004,3013.428501800255,3016.2933567704217,190048.8969383845,190048.8969383845,4.502444846919225e-05
2024-01-01 04:00:00,backpack,ETHUSDT,3014.8609292853384,3118.747033960999,2970.700026167093,3044.723530064046,4862412.180681373,48624,3041.0223548691984,3048.4247052588935,486241.2180681373,486241.2180681373,0.00019312060903406867
2024-01-01 05:00:00,backpack,ETHUSDT,3044.723530064046,3084.978557957172,3013.466161972676,3049.222359964924,2345266.679249934,23452,3047.4345500653117,3051.0101698645367,234526.6679249934,234526.6679249934,-6.72633339624967e-05
2024-01-01 06:00:00,backpack,ETHUSDT,3049.222359964924,3076.8977981939047,3042.1834727721,3059.540635483002,1134625.408115383,11346,3058.6727773474568,3060.4084936185473,113462.5408115383,113462.5408115383,-6.731270405769155e-06
2024-01-01 07:00:00,backpack,ETHUSDT,3059.540635483002,3126.119514832074,3034.265830582918,3080.192672707496,2982075.9286598964,29820,3077.896330601267,3082.489014813725,298207.59286598966,298207.59286598966,9.910379643299482e-05
2024-01-01 08:00:00,backpack,ETHUSDT,3080.192672707496,3116.3582615277605,3070.444893850087,3093.4015776889237,1484235.6068097579,14842,3092.2537434969818,3094.5494118808656,148423.5606809758,148423.5606809758,2.4211780340487898e-05
2024-01-01 09:00:00,backpack,ETHUSDT,3093.4015776889237,3152.3518090259704,3071.696311702486,3112.0240603642283,2591737.588109936,25917,3110.0076729311413,3114.040447797315,259173.75881099363,259173.75881099363,7.95868794054968e-05
2024-01-01 10:00:00,backpack,ETHUSDT,3112.0240603642283,3172.177525575022,3089.4837771274465,3130.8306513512343,2641271.84304543,26412,3128.763307640045,3132.897995062424,264127.184304543,264127.184304543,8.206359215227148e-05
2024-01-01 11:00:00,backpack,ETHUSDT,3130.8306513512343,3184.2549462673965,3072.457471269786,3128.3562087685914,3573681.1135589085,35736,3125.5612718936513,3131.1511456435314,357368.11135589087,357368.11135589087,-0.00012868405567794544
2024-01-01 12:00:00,backpack,ETHUSDT,3128.3562087685914,3199.6254003053355,3034.487447227174,3117.0564237662547,5297881.418477156,52978,3112.927974939301,3121.1848725932086,529788.1418477156,529788.1418477156,-0.00021489407092385783
2024-01-01 13:00:00,backpack,ETHUSDT,3117.0564237662547,3146.3317612282412,3104.3170800779485,3125.324420653095,1344330.2356916007,13443,3124.2740536243377,3126.374787681852,134433.02356916008,134433.02356916008,-1.7216511784580036e-05
2024-01-01 14:00:00,backpack,ETHUSDT,3125.324420653095,3169.182792096446,3083.6239530912953,3126.4033725938707,2736653.87375031,27366,3124.264401618742,3128.5423435689995,273665.387375031,273665.387375031,-8.683269368751548e-05
2024-01-01 15:00:00,backpack,ETHUSDT,3126.4033725938707,3212.877119457118,3088.6831050510764,3150.7801122540973,3941690.9457763503,39416,3147.6752618939463,3153.8849626142483,394169.09457763506,394169.09457763506,0.00014708454728881753
2024-01-01 16:00:00,backpack,ETHUSDT,3150.7801122540973,3182.0293421443657,3141.2327634136204,3161.631052778993,1290364.9429583338,12903,3160.611138310724,3162.6509672472616,129036.49429583338,129036.49429583338,1.4518247147916684e-05
2024-01-01 17:00:00,backpack,ETHUSDT,3161.631052778993,3257.9885303225656,3118.0977229745536,3188.0431266485593,4387983.530670493,43879,3184.545856464859,3191.54039683226,438798.3530670493,438798.3530670493,0.00016939917653352465
2024-01-01 18:00:00,backpack,ETHUSDT,3188.0431266485593,3231.345027059204,3171.540087897106,3201.442557478155,1868062.2278354217,18680,3199.9474339991025,3202.9376809572072,186806.22278354218,186806.22278354218,4.340311139177109e-05
2024-01-01 19:00:00,backpack,ETHUSDT,3201.442557478155,3240.5288839887094,3166.1732558606154,3203.351069924662,2321182.614862211,23211,3201.49217922146,3205.2099606278643,232118.2614862211,232118.2614862211,-6.605913074311055e-05
2024-01-01 20:00:00,backpack,ETHUSDT,3203.351069924662,3242.7034066371384,3188.025914682188,3215.3646606596635,1700506.7146484212,17005,3213.9977233607897,3216.7315979585373,170050.67146484213,170050.67146484213,3.502533573242106e-05
2024-01-01 21:00:00,backpack,ETHUSDT,3215.3646606596635,3291.9723076141445,3180.3656272242365,3236.1689674191903,3448728.46608231,34487,3233.3788004094426,3238.959134428938,344872.846608231,344872.846608231,0.0001224364233041155
2024-01-01 22:00:00,backpack,ETHUSDT,3236.1689674191903,3293.466807369549,3163.0702015081274,3228.268504438838,4039211.9082451714,40392,3225.0085892923025,3231.5284195853737,403921.19082451717,403921.19082451717,-0.0001519605954122586
2024-01-01 23:00:00,backpack,ETHUSDT,3228.268504438838,3276.967386134386,3206.716178330098,3241.841782232242,2167015.3117686966,21670,3240.085502037135,3243.5980624273493,216701.53117686967,216701.53117686967,5.835076558843484e-05
2024-01-02 00:00:00,backpack,ETHUSDT,3241.841782232242,3281.121163523515,3201.993065181092,3241.5571143523034,2441052.110174941,24410,3239.5789118937428,3243.535316810864,244105.2110174941,244105.2110174941,-7.205260550874705e-05
2024-01-02 01:00:00,backpack,ETHUSDT,3241.5571143523034,3289.7357931914407,3219.2563898774592,3254.49609153445,2165601.1048011985,21656,3252.7341064516004,3256.2580766172996,216560.11048011985,216560.11048011985,5.828005524005994e-05
2024-01-02 02:00:00,backpack,ETHUSDT,3254.49609153445,3291.738132884477,3216.6950322228136,3254.2165825536454,2306026.6198624084,23060,3252.340505037104,3256.092660070187,230602.66198624086,230602.66198624086,-6.530133099312041e-05
2024-01-02 03:00:00,backpack,ETHUSDT,3254.2165825536454,3306.930348383797,3228.505957372441,3267.718152878119,2399974.151451259,23999,3265.757543102835,3269.678762653403,239997.4151451259,239997.4151451259,6.999870757256296e-05
2024-01-02 04:00:00,backpack,ETHUSDT,3267.718152878119,3315.2636878047942,3207.8116123486325,3261.5376500767134,3294522.001106887,32945,3258.851348190309,3264.2239519631175,329452.20011068875,329452.20011068875,-0.00011472610005534437
2024-01-02 05:00:00,backpack,ETHUSDT,3261.5376500767134,3330.360341141779,3158.9061933995545,3244.6332672706667,5284238.113185861,52842,3240.346913577111,3248.9196209642223,528423.8113185861,528423.8113185861,-0.00021421190565929304
2024-01-02 06:00:00,backpack,ETHUSDT,3244.6332672706667,3296.438495041382,3173.966302843124,3235.202398942253,3785611.442372201,37856,3232.1405941372964,3238.264203747209,378561.1442372201,378561.1442372201,-0.00013928057211861006
2024-01-02 07:00:00,backpack,ETHUSDT,3235.202398942253,3259.9404647083916,3216.0797250035976,3238.0100948559943,1354558.4609038923,13545,3236.9135763633744,3239.1066133486142,135455.84609038924,135455.84609038924,-1.7727923045194615e-05
2024-01-02 08:00:00,backpack,ETHUSDT,3238.0100948559943,3315.649112856783,3196.573385883393,3256.111249370088,3656991.9715251056,36569,3253.1343561957533,3259.0881425444227,365699.1971525106,365699.1971525106,0.0001328495985762553
2024-01-02 09:00:00,backpack,ETHUSDT,3256.111249370088,3277.5187124834947,3241.3493654301574,3259.434038956826,1109681.822704208,11096,3258.5298052804924,3260.3382726331597,110968.18227042082,110968.18227042082,-5.484091135210407e-06
2024-01-02 10:00:00,backpack,ETHUSDT,3259.434038956826,3293.0910254775195,3239.4891470293787,3266.2900862534493,1641063.0113268422,16410,3264.950039292246,3267.6301332146527,164106.30113268422,164106.30113268422,3.2053150566342115e-05
2024-01-02 11:00:00,backpack,ETHUSDT,3266.2900862534493,3314.8311677261026,3238.055207584238,3276.4431876551703,2343271.521726297,23432,3274.523788651624,3278.3625866587167,234327.15217262972,234327.15217262972,6.716357608631486e-05
2024-01-02 12:00:00,backpack,ETHUSDT,3276.4431876551703,3308.0312040082576,3256.3257169123813,3282.1784604603195,1575340.5160249986,15753,3280.8858232829225,3283.4710976377164,157534.05160249988,157534.05160249988,2.8767025801249935e-05
2024-01-02 13:00:00,backpack,ETHUSDT,3282.1784604603195,3314.1034089256127,3261.2602574422485,3287.6818331839304,1607307.3419087103,16073,3286.3607543968465,3289.0029119710143,160730.73419087104,160730.73419087104,3.036536709543551e-05
